time,Mag
1989.0849315068492,7.8
1989.0852054794523,7.7
1989.0916712328767,7.8
1989.095342465753,7.7
1989.0983561643834,7.8
1989.0999452054793,7.9
1989.100273972603,8.1
1989.103561643835,7.8
1989.1065753424655,7.8
1989.108109589041,7.8
1989.1093150684928,7.7
1989.1115068493157,8.0
1989.1126027397263,8.3
1989.1145205479447,7.8
1989.1156164383567,7.8
1989.1156164383567,7.9
1989.1163561643841,7.8
1989.117260273972,7.8
1989.1199999999994,8.2
1989.1254794520544,7.9
1989.1257534246572,7.9
1989.1339726027395,7.8
1989.1364383561638,7.7
1989.1491780821923,8.0
1989.1553424657538,7.8
1989.1556164383558,7.7
1989.1564383561647,7.9
1989.1580821917814,7.8
1989.1583561643831,8.2
1989.1583561643831,8.0
1989.159178082192,8.3
1989.160109589041,8.0
1989.1610958904105,7.9
1989.1619178082194,7.8
1989.1665753424652,8.1
1989.1665753424652,7.8
1989.1690410958909,8.0
1989.1710684931506,8.3
1989.1717808219182,7.8
1989.1745205479458,8.0
1989.1747945205475,8.0
1989.1772602739732,8.0
1989.1775342465749,8.0
1989.1800000000005,8.0
1989.1805479452053,7.8
1989.181643835616,8.1
1989.182191780822,7.5
1989.1824657534248,8.0
1989.1836273972608,8.2
1989.1854794520552,8.0
1989.1909589041102,8.0
1989.1939726027392,8.0
1989.1955890410964,8.1
1989.2021917808213,8.0
1989.2032876712333,7.7
1989.2046575342472,7.9
1989.2073972602745,7.8
1989.2076712328762,7.7
1989.2112328767125,8.0
1989.2205479452055,8.0
1989.227671232877,7.9
1989.228712328767,8.0
1989.232054794521,7.8
1989.2323287671227,8.4
1989.2323287671227,8.4
1989.2347945205483,7.8
1989.237534246576,8.0
1989.2378082191776,8.2
1989.2383561643835,7.9
1989.2395890410965,8.0
1989.239616438356,7.9
1989.240547945205,8.0
1989.2432328767118,7.9
1989.245753424658,8.1
1989.2460273972597,8.5
1989.2484931506854,8.0
1989.2495890410962,7.8
1989.2531506849311,8.0
1989.254246575342,7.9
1989.254246575342,8.0
1989.2567123287677,8.0
1989.2649315068497,8.0
1989.2715068493153,7.9
1989.2777534246572,8.0
1989.2789041095884,7.8
1989.2806849315073,8.0
1989.281369863014,8.0
1989.2841095890417,8.0
1989.2889041095896,7.9
1989.2904109589042,7.9
1989.2942465753422,7.8
1989.2943835616443,7.9
1989.296164383562,7.7
1989.3071232876714,8.0
1989.3164383561643,8.0
1989.3199999999995,7.9
1989.3334246575348,7.8
1989.3353150684934,8.0
1989.3361643835622,7.8
1989.3391780821912,7.8
1989.341095890411,8.1
1989.3416438356169,7.8
1989.3427397260277,8.2
1989.3443835616442,7.8
1989.3526027397265,7.8
1989.3580821917813,7.8
1989.3608219178088,7.8
1989.3628219178088,8.0
1989.3635616438362,7.8
1989.3638356164379,8.2
1989.369041095891,8.0
1989.3745205479456,8.0
1989.3772602739732,7.9
1989.3800000000006,8.0
1989.382739726028,8.0
1989.3882191780826,7.8
1989.391232876712,7.9
1989.3928767123284,8.0
1989.3936986301376,7.9
1989.396438356165,7.9
1989.404657534247,8.2
1989.4068493150685,8.2
1989.410136986302,7.8
1989.4156164383567,7.8
1989.418356164384,8.1
1989.4213698630133,7.7
1989.4265753424663,8.2
1989.4430136986307,8.0
1989.4475342465755,8.0
1989.4484931506854,7.9
1989.5775890410955,8.3
1989.6075068493158,8.5
1989.6157534246574,8.6
1989.6194520547947,8.0
1989.6249315068496,8.0
1989.6267397260267,8.2
1989.6331506849317,8.0
1989.635890410959,8.0
1989.6386301369866,8.0
1989.6441095890414,8.0
1989.6460273972598,8.0
1989.6523287671234,8.6
1989.6605479452057,8.0
1989.6715068493154,8.0
1989.6742465753427,8.0
1989.6764383561642,8.0
1989.6824657534248,8.1
1989.6852054794524,8.2
1989.6873972602737,8.1
1989.6879452054798,8.2
1989.6896712328767,8.3
1989.6906849315071,8.2
1989.6928767123286,8.1
1989.695616438356,8.1
1989.6961643835618,8.2
1989.6978356164382,8.1
1989.6989041095892,8.2
1989.7043835616441,8.2
1989.7153424657538,8.2
1989.7170136986301,8.2
1989.7208219178085,8.2
1989.7263013698632,8.2
1989.72794520548,8.3
1989.7397260273972,8.6
1989.7400000000002,8.2
1989.7416986301375,8.3
1989.7427397260276,8.2
1989.7452054794521,8.2
1989.7479452054795,8.2
1989.75095890411,8.2
1989.7536986301373,8.2
1989.7564383561646,8.2
1989.759178082192,8.0
1989.7671232876712,8.2
1989.7682191780818,8.6
1989.7701369863016,8.2
1989.7835616438356,8.2
1989.786301369863,8.2
1989.7945205479452,8.4
1989.7972602739726,8.4
1989.8328767123287,8.5
1989.8328767123287,8.4
1989.8386849315073,8.6
1989.8441246575344,8.3
1989.8498630136992,8.5
1989.8507504109587,8.2
1989.8550684931508,8.4
1989.8575342465754,8.5
1989.8602739726027,8.5
1989.8618454794514,7.9
1989.8715068493152,8.5
1989.8797260273975,8.5
1989.8807693150686,7.9
1989.881917808219,8.6
1989.8846575342463,8.5
1989.8862739726032,8.3
1989.8879452054798,8.5
1989.8899178082188,8.4
1989.8904657534247,8.1
1989.8906849315072,8.5
1989.8926027397256,8.5
1989.895616438356,8.5
1989.9082463013697,8.6
1989.9123287671232,8.6
1989.9156164383567,8.4
1989.9339726027395,9.0
1989.9547397260274,8.5
1989.9556164383557,8.6
1989.9556164383557,8.6
1989.9586301369861,8.6
1989.9586301369861,8.6
1989.9601643835615,8.5
1989.9641095890408,8.6
1989.964383561644,8.6
1989.9693150684927,8.6
1989.9701095890407,8.5
1989.97205479452,8.6
1989.9778082191779,8.6
1989.9821369863014,8.5
1989.9838356164387,8.6
1989.985753424657,8.6
1989.9890410958903,8.6
1989.9923287671238,8.5
1989.9930684931512,8.5
1989.9953424657529,8.7
1989.9967123287665,8.6
1989.9975342465757,8.6
1990.0019178082198,8.8
1990.0057534246578,8.6
1990.0068493150684,7.9
1990.0076712328762,8.6
1990.0104109589035,8.2
1990.0104109589035,8.6
1990.0121205479454,8.5
1990.013150684931,8.6
1990.0145205479446,8.8
1990.0158904109585,8.6
1990.0161643835613,8.3
1990.0197260273978,8.7
1990.0241095890406,8.6
1990.0286849315073,8.5
1990.0331506849318,8.6
1990.0343054794514,8.4
1990.037534246576,8.8
1990.0378082191776,8.6
1990.040547945205,8.6
1990.0432876712323,8.6
1990.0451232876717,8.6
1990.0460273972599,8.6
1990.0487671232872,8.6
1990.049652054795,8.3
1990.0515068493146,8.6
1990.055342465754,8.5
1990.0556164383556,8.6
1990.0564383561646,8.8
1990.0569863013693,8.6
1990.0572602739724,7.8
1990.0572602739724,8.5
1990.0588493150685,8.6
1990.0591780821921,8.2
1990.0641643835615,8.4
1990.064219178082,8.6
1990.066882191781,7.8
1990.0698630136985,8.7
1990.0699923287668,8.4
1990.07101369863,8.8
1990.0715068493153,8.8
1990.0742465753426,8.1
1990.0742465753426,8.8
1990.0754279452058,8.4
1990.0794520547945,8.6
1990.0802739726023,7.8
1990.0802739726023,8.6
1990.0831934246578,8.2
1990.0843835616433,8.8
1990.0859243835616,8.7
1990.0873972602737,8.6
1990.088789863013,8.5
1990.0887917808218,8.2
1990.090136986301,8.7
1990.0904109589042,8.8
1990.0913972602737,8.5
1990.0926027397254,8.2
1990.094438356165,8.6
1990.095342465753,8.6
1990.095342465753,8.6
1990.0954520547941,8.5
1990.096438356165,8.3
1990.0969726027397,8.2
1990.0969956164388,8.3
1990.0970684931513,8.5
1990.0980821917803,7.5
1990.099627945206,8.5
1990.1008219178077,8.8
1990.1032876712334,8.8
1990.1051605479447,8.6
1990.107858356165,8.7
1990.10904109589,8.8
1990.109589041096,8.8
1990.1105717808225,8.6
1990.1117808219174,8.5
1990.1128767123294,8.4
1990.1153424657537,8.6
1990.1162128767126,8.2
1990.116219178082,8.3
1990.1197260273977,8.5
1990.1199999999994,8.7
1990.1202739726025,8.4
1990.121556986302,8.5
1990.1216383561646,8.6
1990.1238356164388,8.5
1990.124328767123,8.4
1990.1254794520544,8.6
1990.1270471232879,8.2
1990.1284931506848,8.6
1990.129765753425,8.5
1990.130958904109,8.7
1990.130958904109,8.6
1990.1312328767121,8.6
1990.1345205479454,8.7
1990.1353271232879,8.7
1990.1353424657532,8.5
1990.1364383561638,8.5
1990.1375342465758,8.5
1990.1380000000004,8.5
1990.143503561644,8.2
1990.144657534246,8.7
1990.144657534246,8.6
1990.1447397260276,8.3
1990.145479452055,8.6
1990.1473972602735,8.9
1990.1476712328765,8.6
1990.1490684931512,8.4
1990.1491095890406,8.3
1990.1501369863008,8.5
1990.1518082191785,8.7
1990.1528767123282,8.6
1990.1558904109586,8.5
1990.1598904109585,8.5
1990.1621917808225,8.5
1990.1638356164378,9.0
1990.1638356164378,8.5
1990.1638630136988,8.6
1990.1655205479453,8.3
1990.1665753424652,8.6
1990.1680934246579,8.3
1990.168298630137,8.2
1990.1683835616436,8.7
1990.1701369863017,8.5
1990.1710410958908,8.4
1990.1720547945201,8.8
1990.176712328767,8.6
1990.1775342465749,8.4
1990.1802739726022,8.6
1990.186575342466,8.6
1990.1957315068487,8.3
1990.1967123287666,8.5
1990.1967123287666,8.6
1990.2013698630137,8.8
1990.2021917808213,7.8
1990.2049315068489,8.6
1990.2057534246578,9.3
1990.2067397260273,8.7
1990.2068493150684,8.7
1990.2076712328762,8.8
1990.2076712328762,8.5
1990.2091046575342,8.7
1990.2092301369862,8.5
1990.2092328767126,8.5
1990.2104109589036,8.8
1990.213150684931,8.5
1990.2148493150682,8.8
1990.2159726027398,8.5
1990.2167123287675,8.5
1990.2175095890407,8.5
1990.2185205479445,8.7
1990.218630136986,8.9
1990.2194520547948,8.6
1990.220061643835,8.6
1990.2249315068495,8.6
1990.2249315068495,8.8
1990.225150684932,8.4
1990.2255958904104,8.4
1990.2256986301368,8.6
1990.227123287671,9.1
1990.2287671232878,8.2
1990.2358904109592,8.6
1990.2366301369866,8.4
1990.2367123287668,8.6
1990.240547945205,9.1
1990.240547945205,8.3
1990.240657534246,8.6
1990.2421917808217,8.6
1990.2460273972597,9.0
1990.248767123287,8.6
1990.2515068493146,8.6
1990.2515068493146,8.7
1990.253315068493,8.5
1990.2569863013694,8.7
1990.258621917808,8.3
1990.2605479452056,8.8
1990.2611794520553,8.7
1990.2613424657538,8.7
1990.2621917808224,8.6
1990.2797260273976,8.6
1990.281643835616,8.7
1990.2832876712325,8.7
1990.2843835616434,8.8
1990.289863013698,9.5
1990.2913643835623,8.6
1990.2915068493148,8.8
1990.2980821917804,9.5
1990.3079452054792,8.9
1990.3080273972607,8.7
1990.3115068493155,9.6
1990.3132821917814,8.5
1990.3132876712332,8.8
1990.3161643835615,8.8
1990.321490410959,8.6
1990.3217534246573,8.9
1990.3227397260268,8.8
1990.3252054794525,8.6
1990.327123287671,9.0
1990.3290410958907,8.8
1990.3364383561639,8.8
1990.3600273972606,8.8
1990.362739726027,9.2
1990.3638356164379,9.6
1990.3679780821915,8.8
1990.3684383561642,9.8
1990.3693150684926,8.6
1990.3734246575336,8.9
1990.3763835616435,9.1
1990.3772602739732,9.3
1990.3854794520553,9.6
1990.3984657534245,9.0
1990.4010958904107,9.4
1990.4090575342461,8.7
1990.4367123287668,9.0
1990.4391506849315,8.9
1990.4402739726033,9.1
1990.442136986301,9.3
1990.4432876712324,9.8
1990.4722191780818,9.2
1990.4786301369868,9.8
1990.6221917808223,9.4
1990.7126027397262,9.3
1990.7243835616437,10.0
1990.741643835617,9.9
1990.7482191780825,9.2
1990.7493150684932,9.5
1990.7884931506844,9.3
1990.7964383561648,9.3
1990.799452054794,9.2
1990.801608493151,8.9
1990.805479452055,9.7
1990.8076712328761,9.3
1990.8150684931506,9.6
1990.818082191781,9.6
1990.8371479452053,9.2
1990.8453917808217,8.9
1990.848,9.7
1990.8572602739723,9.6
1990.8578082191784,9.4
1990.8599999999997,9.6
1990.8665753424652,9.9
1990.8706849315063,9.6
1990.8712054794526,9.7
1990.8757399999995,8.9
1990.8778082191777,10.1
1990.8780345205485,10.0
1990.8791780821916,9.7
1990.8873972602737,9.2
1990.8882191780826,9.5
1990.8950958904109,9.8
1990.8959589041094,10.0
1990.8969863013697,9.7
1990.9063013698626,9.7
1990.90904109589,9.7
1990.927671232877,9.4
1990.933978082191,9.6
1990.9371232876708,9.6
1990.9382739726034,9.7
1990.9419178082187,9.5
1990.9421479452058,9.9
1990.9427397260276,9.6
1990.9430136986307,9.4
1990.9460273972597,9.9
1990.9464657534245,9.7
1990.9465753424658,9.4
1990.9489723287677,9.0
1990.9507123287665,9.5
1990.9531369863014,9.6
1990.9535616438352,9.6
1990.9564109589037,9.8
1990.9590684931509,9.8
1990.9627945205477,9.6
1990.9647123287675,9.6
1990.9668493150682,10.0
1990.972602739726,9.5
1990.9754794520543,9.8
1990.9778082191779,9.8
1990.978082191781,10.0
1990.9794520547946,10.1
1990.9836438356158,9.7
1990.9837808219181,9.8
1990.9846041095889,9.6
1990.9874246575346,9.2
1990.987549315069,9.5
1990.9876712328767,9.6
1990.9892328767119,9.3
1990.9917808219177,9.6
1990.9919726027392,9.3
1990.9983342465753,9.2
1991.0008794520547,9.8
1991.0011032876712,9.8
1991.0011369863014,9.8
1991.0029041095893,9.5
1991.0037545205478,9.7
1991.0064942465751,9.7
1991.0065753424656,9.8
1991.0084109589036,9.6
1991.0104109589035,10.2
1991.0104794520553,9.4
1991.0110958904104,9.9
1991.0123287671233,9.2
1991.013150684931,9.9
1991.0147315068489,9.8
1991.0149863013705,9.7
1991.017534246575,9.6
1991.0189041095887,9.6
1991.0194520547948,9.3
1991.0202657534244,9.9
1991.022957534246,9.8
1991.0229945205483,9.8
1991.0252054794526,9.6
1991.0257419178083,9.7
1991.0258465753423,9.7
1991.0276164383563,9.6
1991.0286290410957,9.7
1991.0298630136983,9.9
1991.0301369863014,9.8
1991.031506849315,9.0
1991.0323287671229,9.7
1991.0336986301365,9.7
1991.0358356164386,9.2
1991.0397260273974,9.0
1991.045205479452,9.8
1991.046931506849,9.6
1991.0484383561648,9.8
1991.04904109589,9.9
1991.0498630136992,9.1
1991.0536986301372,9.5
1991.0577260273967,9.5
1991.0599999999997,10.2
1991.0604657534243,9.6
1991.067041095891,9.9
1991.0797260273976,9.9
1991.080498356164,9.6
1991.0851232876707,9.1
1991.0861698630138,10.0
1991.0886509589047,9.7
1991.0914457534248,9.8
1991.0916986301374,9.8
1991.0926027397254,10.0
1991.0926027397254,9.6
1991.0931780821911,9.5
1991.0941912328774,9.7
1991.0944520547948,10.2
1991.0969194520546,9.7
1991.0970410958903,9.7
1991.0987123287666,9.7
1991.099452054794,9.6
1991.1008219178077,10.2
1991.1008219178077,9.9
1991.1023646575347,9.9
1991.1041917808213,9.5
1991.104657534247,10.1
1991.1054794520549,9.9
1991.109863013699,10.0
1991.1107726027399,10.2
1991.1117808219174,9.4
1991.1162356164382,10.0
1991.1175342465751,10.3
1991.1189726027392,10.2
1991.121576986301,9.8
1991.1217479452057,9.8
1991.1242986301368,10.2
1991.1243835616435,9.8
1991.1244547945205,9.8
1991.1260273972603,9.9
1991.1272082191776,10.2
1991.130958904109,9.8
1991.1336547945205,9.6
1991.1381890410967,10.0
1991.1394520547942,10.2
1991.1402739726032,9.8
1991.1434235616434,10.0
1991.1461605479456,10.3
1991.1464684931511,9.8
1991.1517865753426,9.8
1991.152,9.9
1991.1544301369865,9.8
1991.1572010958898,9.8
1991.1638356164378,9.2
1991.173532054794,10.3
1991.1737808219182,9.9
1991.1750684931503,9.4
1991.1758904109595,10.0
1991.176712328767,10.1
1991.1810958904111,9.6
1991.1810958904111,9.7
1991.182191780822,9.8
1991.1830136986296,10.2
1991.1830136986296,9.8
1991.185753424657,9.5
1991.18602739726,9.4
1991.1875726027401,10.2
1991.1891232876708,9.7
1991.192836712329,10.2
1991.1930493150685,10.0
1991.1937808219177,9.7
1991.1946027397255,9.9
1991.1955926027392,10.0
1991.1958356164382,10.0
1991.1967123287666,10.1
1991.1982134246573,9.8
1991.1993424657528,9.7
1991.199452054794,9.1
1991.2001095890412,9.8
1991.2009356164385,9.8
1991.2039178082196,9.4
1991.2055068493144,9.9
1991.2057534246578,9.6
1991.206383561644,9.8
1991.2064553424652,9.9
1991.209424657534,9.6
1991.2115068493156,9.7
1991.2122739726026,10.1
1991.213150684931,9.8
1991.213150684931,10.0
1991.21397260274,9.5
1991.21397260274,10.6
1991.214853424658,9.7
1991.2165479452055,9.7
1991.2174254794515,9.9
1991.2174958904109,9.8
1991.2201416438356,10.3
1991.2247123287673,9.7
1991.2275068493152,9.9
1991.2295890410953,9.8
1991.230164383561,9.9
1991.2306849315073,10.0
1991.233783287671,10.0
1991.234934246576,9.7
1991.236596164384,9.8
1991.2367123287668,9.5
1991.236720547945,9.8
1991.2411232876707,9.7
1991.2447326027393,9.6
1991.244830136986,9.7
1991.246684931507,9.6
1991.2495890410962,10.2
1991.2501816438357,10.2
1991.2502931506845,9.7
1991.2504109589038,10.0
1991.2520547945205,10.0
1991.2523287671236,9.4
1991.254246575342,9.8
1991.254246575342,9.5
1991.2556723287673,9.8
1991.255690410959,9.8
1991.2558904109587,10.0
1991.2561643835616,9.8
1991.258443561644,10.3
1991.261452054795,10.0
1991.2622849315073,9.7
1991.263915068493,9.8
1991.264219178082,9.9
1991.2695890410957,10.0
1991.272328767123,9.6
1991.2734246575337,10.1
1991.274856164383,9.8
1991.2775808219174,9.9
1991.277917808219,9.7
1991.280328767123,9.9
1991.281643835616,10.1
1991.282191780822,9.7
1991.283087671233,10.2
1991.2887671232875,10.0
1991.289863013698,9.4
1991.2917808219179,10.2
1991.294043835616,9.7
1991.294055068493,9.9
1991.2942465753422,9.7
1991.295205479452,9.7
1991.2953424657528,10.0
1991.295890410959,9.8
1991.2967931506848,10.4
1991.297112328767,9.7
1991.2987671232872,9.7
1991.301315068493,9.5
1991.302547945206,9.9
1991.303561643835,9.7
1991.3077432876707,10.2
1991.3095616438363,9.9
1991.3132219178078,9.7
1991.3132893150685,9.8
1991.3149863013705,9.6
1991.3159854794521,9.9
1991.3177808219184,9.5
1991.3235616438358,10.2
1991.3241205479453,9.7
1991.3263013698634,10.1
1991.3268602739727,9.7
1991.327150684932,10.0
1991.3307506849312,9.6
1991.3323342465744,9.7
1991.3378821917809,9.8
1991.340821917808,9.9
1991.3424931506843,9.9
1991.3460410958908,9.6
1991.3471232876718,10.2
1991.3478630136992,9.7
1991.3488849315079,9.8
1991.3490958904108,9.9
1991.353342465754,9.6
1991.362767123288,9.7
1991.3649534246579,9.9
1991.3665753424652,10.0
1991.369041095891,10.2
1991.3753424657534,9.7
1991.3809041095885,9.6
1991.391616438356,9.8
1991.3936986301376,10.0
1991.4064164383553,10.0
1991.4117131506846,10.2
1991.4156164383567,9.0
1991.417188767123,9.8
1991.4282038356164,10.2
1991.42994520548,9.6
1991.430882739726,10.2
1991.4310328767124,9.7
1991.4326849315073,9.7
1991.4337589041088,9.7
1991.4338082191778,9.3
1991.4356438356158,9.7
1991.4382465753424,9.7
1991.443616438356,9.3
1991.4512328767128,9.6
1991.4556712328763,9.1
1991.466510410959,9.8
1991.4692673972604,10.0
1991.4764931506847,9.4
1991.4764931506847,9.9
1991.4956712328765,9.7
1991.5048780821915,9.7
1991.544684931507,9.8
1991.5775890410955,9.8
1991.5940273972599,9.8
1991.6249315068496,9.4
1991.6706849315062,9.6
1991.6879452054798,9.3
1991.7756164383563,8.7
1991.780164109589,9.2
1991.7945205479452,8.8
1991.8438356164384,8.8
1991.8452345205483,8.9
1991.8549479452051,8.8
1991.8550684931508,8.8
1991.8562980821916,9.0
1991.856422739726,9.0
1991.8618720547947,9.3
1991.8619167123284,9.0
1991.864297534246,8.8
1991.8643479452048,8.8
1991.8648597260274,8.5
1991.8699950684934,9.2
1991.8700539726024,9.0
1991.8728764383557,9.3
1991.8730446575337,9.2
1991.8753457534242,8.8
1991.8755246575347,9.0
1991.8837898630138,8.8
1991.8918356164384,8.7
1991.8918994520548,9.0
1991.8944356164384,8.6
1991.9065753424654,8.8
1991.9093150684928,8.4
1991.9095890410958,8.7
1991.9109701369864,8.9
1991.9111405479455,9.0
1991.9135890410957,8.5
1991.9136810958908,8.9
1991.9189106849315,8.4
1991.9304660273972,8.6
1991.931232876712,8.7
1991.932054794521,8.9
1991.935331780822,8.8
1991.935506849315,8.6
1991.9360016438357,9.0
1991.9408493150688,8.5
1991.9489515068494,8.5
1991.954246575342,9.0
1991.9544268493146,8.6
1991.9544668493154,8.8
1991.9548216438354,8.7
1991.9552306849318,8.8
1991.9572857534245,9.0
1991.9575342465753,8.7
1991.9576909589045,8.8
1991.9600397260272,8.1
1991.960588493151,9.0
1991.9627572602747,8.8
1991.9654610958908,8.6
1991.966170958904,8.8
1991.9682093150684,8.3
1991.9709273972599,8.3
1991.971567671233,8.1
1991.9808219178083,8.5
1991.9821095890416,8.5
1991.9830136986295,8.6
1991.9901043835619,8.2
1991.9901983561645,8.4
1991.9909589041101,8.7
1991.9912328767118,8.5
1991.995890410959,8.8
1991.9967123287665,8.6
1991.9982608219175,8.3
1991.999726027397,8.9
1992.003765300546,8.8
1992.003797814208,8.4
1992.003889617486,8.4
1992.0044576502735,8.8
1992.0051912568304,8.7
1992.0064480874314,8.7
1992.0064650273225,8.8
1992.006509562841,8.8
1992.0066120218578,8.2
1992.00685874317,8.8
1992.0076502732236,8.6
1992.0076502732236,8.5
1992.0087431693994,8.7
1992.0092622950824,8.4
1992.0092778688531,8.8
1992.0094256830603,8.6
1992.0123338797816,8.6
1992.0133005464488,8.7
1992.0146702185789,8.6
1992.0188524590162,8.0
1992.01912568306,8.3
1992.0201718579237,8.8
1992.020202185792,8.4
1992.0204918032787,9.3
1992.020830327869,9.0
1992.0254098360651,8.6
1992.0263661202184,9.0
1992.02868852459,9.0
1992.034071038252,8.6
1992.0365710382507,8.8
1992.0366316939885,8.6
1992.0368825136607,9.4
1992.0385245901641,8.5
1992.039538251366,8.7
1992.0474393442616,8.2
1992.050234426229,8.2
1992.050840437159,8.1
1992.0529415300548,8.1
1992.0535297814204,8.3
1992.0556426229505,8.6
1992.056258196721,8.2
1992.0611308743169,8.3
1992.0611475409833,8.4
1992.0613797814203,9.2
1992.0638355191254,8.2
1992.0642076502731,9.3
1992.065027322404,8.5
1992.065027322404,8.6
1992.0668852459016,8.5
1992.068032786885,8.5
1992.0696721311476,9.1
1992.070532786885,8.8
1992.0721185792345,8.8
1992.0721311475406,8.7
1992.0723497267759,8.5
1992.0723633879777,8.8
1992.0751366120219,9.0
1992.0775054644812,9.0
1992.0786885245896,8.6
1992.082650273224,8.6
1992.0833333333333,8.6
1992.0833606557371,8.5
1992.084153005464,8.4
1992.084972677596,8.5
1992.0852459016398,8.8
1992.0860920765022,8.8
1992.087158469945,9.2
1992.0874316939892,8.6
1992.0923497267754,8.6
1992.0931693989073,8.6
1992.0961748633886,8.4
1992.0966120218575,8.4
1992.1032786885241,8.4
1992.103551912568,8.0
1992.1117486338794,8.6
1992.1150273224046,8.7
1992.1223606557376,8.4
1992.1269398907102,8.5
1992.1432240437157,8.5
1992.1442622950815,8.8
1992.1497267759557,8.2
1992.1510382513657,8.4
1992.1524590163929,8.6
1992.154262295082,8.2
1992.15519125683,8.6
1992.15519125683,8.2
1992.155737704918,8.4
1992.156010928962,8.7
1992.1591256830607,8.5
1992.1606010928956,8.6
1992.162240437158,8.4
1992.1660683060109,8.6
1992.1703521857926,9.2
1992.1704366120225,8.1
1992.171584699453,8.6
1992.171584699453,8.4
1992.171584699453,8.4
1992.1734480874313,8.2
1992.17431693989,8.6
1992.1757702185796,8.0
1992.1773224043714,8.6
1992.1788661202181,8.8
1992.1789617486338,8.6
1992.1790437158465,8.5
1992.181653005464,8.8
1992.1825136612017,8.4
1992.1841530054642,8.4
1992.1852459016388,8.4
1992.1868032786888,8.3
1992.186994535519,8.0
1992.1897540983612,8.2
1992.1923513661197,8.0
1992.1937158469943,8.6
1992.1961748633876,8.2
1992.197759016394,8.0
1992.2004590163942,7.8
1992.2032614754096,8.0
1992.2069426229507,8.2
1992.208510655738,7.9
1992.2115540983602,7.9
1992.211642076503,8.0
1992.2139683060113,7.9
1992.2161202185796,8.5
1992.216705191257,8.2
1992.2185792349726,8.3
1992.2221975409836,8.2
1992.2253185792347,8.0
1992.227049180328,8.2
1992.2281420765028,8.1
1992.2296448087427,8.0
1992.230430054645,8.1
1992.2304918032783,8.3
1992.2306967213117,8.0
1992.2307650273224,8.2
1992.23087431694,8.2
1992.2319672131146,8.1
1992.2334699453556,8.8
1992.2361707650277,7.9
1992.2412658469939,8.2
1992.241420765027,7.8
1992.2432185792354,8.2
1992.2458497267764,7.9
1992.247294808743,8.2
1992.2508196721305,8.1
1992.2508196721305,8.0
1992.2522557377051,8.2
1992.254921857924,8.4
1992.2567431694,8.2
1992.257664480874,8.1
1992.2588551912565,8.2
1992.2603994535518,8.0
1992.2605191256832,8.0
1992.2606830601096,8.1
1992.2633879781417,8.1
1992.2658486338803,8.2
1992.266393442623,8.6
1992.2672131147535,8.6
1992.273183060109,7.9
1992.2743551912565,8.4
1992.2745628415307,8.2
1992.2796237704922,7.9
1992.2841693989074,7.6
1992.2850024590161,8.0
1992.293283879781,8.0
1992.295081967213,8.0
1992.2959030054642,8.1
1992.2977213114755,7.4
1992.2986803278684,7.9
1992.3027322404366,7.8
1992.304068852459,7.9
1992.3054644808738,7.6
1992.3068092896176,8.1
1992.306967213115,8.2
1992.3095409836062,8.2
1992.3098360655736,8.5
1992.3098497267754,8.2
1992.31137431694,7.6
1992.3126502732246,8.2
1992.3135054644815,8.2
1992.3144125683066,8.5
1992.3149855191261,8.4
1992.3169781420763,7.5
1992.317135245902,8.4
1992.3195300546456,7.7
1992.3207431693988,8.2
1992.322590437158,8.4
1992.3236612021858,7.8
1992.3245901639339,7.8
1992.3252636612026,8.4
1992.3259437158474,7.9
1992.3270491803285,8.2
1992.3279920765033,8.3
1992.3307300546446,8.4
1992.3331994535515,7.8
1992.3334565573778,8.4
1992.3359535519132,7.8
1992.3362002732242,8.3
1992.3382513661197,7.8
1992.3386775956278,7.6
1992.338921038252,8.3
1992.3426229508193,8.5
1992.343715846994,8.5
1992.346448087431,7.7
1992.347127322404,8.3
1992.3552956284148,8.3
1992.3632459016403,7.7
1992.3823688524583,7.8
1992.3844262295088,8.2
1992.3846994535513,7.7
1992.387158469946,8.0
1992.393243169398,7.7
1992.3953551912573,7.8
1992.395901639344,8.1
1992.4038251366114,8.7
1992.4136612021855,7.8
1992.4202185792344,7.8
1992.4636612021864,8.2
1992.567841530055,7.9
1992.6278961748635,7.8
1992.6341530054647,7.6
1992.6450819672134,7.9
1992.6860655737707,8.0
1992.7352459016397,7.6
1992.7743169398905,7.8
1992.7898907103827,8.0
1992.8008087431692,7.9
1992.819836065574,8.0
1992.834243169399,8.0
1992.8500000000004,7.7
1992.855459016394,7.9
1992.8685792349725,7.5
1992.8713114754096,8.0
1992.8767759562838,7.8
1992.8904371584697,7.9
1992.9040983606556,7.5
1992.9040983606556,7.8
1992.907267759563,7.9
1992.9084426229515,7.8
1992.918579234973,7.8
1992.9584699453546,7.4
1992.96849726776,7.8
1992.9751366120215,7.9
1992.9754098360656,7.6
1992.981420765028,7.6
1992.983060109289,7.6
1992.9857923497264,7.9
1992.9877049180327,7.7
1992.9912568306006,7.1
1992.9918032786886,7.7
1992.9942622950816,7.8
1992.997434426229,7.9
1993.0082191780823,7.1
1993.0123287671233,7.9
1993.0323287671229,7.8
1993.040547945205,8.0
1993.040547945205,7.2
1993.043276712329,8.1
1993.0435616438353,7.8
1993.0435616438353,7.3
1993.0443835616443,7.6
1993.0463013698627,7.7
1993.0487671232872,8.1
1993.0506027397266,7.8
1993.0516164383557,7.5
1993.054246575342,8.0
1993.0550684931509,8.2
