time,Mag
2017.4708428493152,0.78
2017.4736491506856,0.78
2017.478993534247,0.78
2017.4819140000002,0.78
2017.4929604383556,0.78
2017.4983066849322,0.73
2017.498364739726,0.78
2017.5009132328762,0.78
2017.5036986301373,0.78
2017.5063584383565,0.77
2017.5091438356162,0.75
2017.5118873698636,0.75
2017.5228881369867,0.75
2017.525858054795,0.76
2017.5315924657534,1.5
2017.544691780822,0.75
2017.5474200821916,0.75
2017.550380520548,0.75
2017.5750285479457,0.82
2017.585749616438,0.75
2017.5912443013697,0.72
2017.5940277808218,0.72
2017.5967275616433,0.72
2017.5995205479458,0.72
2017.6131621095888,0.75
2017.6133656712325,0.84
2017.615898657534,0.75
2017.6185882739724,0.75
2017.6214687945208,0.75
2017.6219711232866,1.4
2017.6242551232879,0.75
2017.6296423013705,0.75
2017.6378881369872,0.75
2017.6460330958898,0.75
2017.6516561917808,0.75
2017.6569539452062,0.75
2017.6597070136988,0.75
2017.6652587397266,0.79
2017.6761453698632,0.75
2017.6787709315079,0.75
2017.6788337260268,0.8
2017.6842941369862,0.75
2017.6897355342462,0.75
2017.6981069315073,0.85
2017.7034284657543,0.75
2017.7061681917817,0.75
2017.7089079178093,0.75
2017.7116438356165,0.75
2017.7198630136986,0.75
2017.7308276164383,0.75
2017.755422383562,0.75
2017.7773116438357,0.75
2017.7800723013697,0.75
2017.7855612602737,0.75
2017.7937690136991,0.75
2017.7964802191784,0.75
2018.2006278630142,0.73
2018.230726794521,0.92
2018.3806468767114,0.75
2018.3834684109595,0.75
2018.3944196986301,0.75
2018.3971099726027,0.75
2018.4024923835614,0.75
2018.405117972602,0.75
2018.4187785479457,0.75
2018.4245338630135,0.75
2018.4271746575348,0.75
2018.4382058630135,0.75
2018.4409075342462,0.75
2018.4463279999998,0.75
2018.4518074520545,0.75
2019.3480403287667,0.75
2019.3643835616438,0.75
2019.482001534246,0.81
2019.53388509589,0.76
2019.553044136986,0.8
2019.5557933698626,0.74
2019.7663717534253,0.8
2019.769140027397,0.8
2020.2053038251365,0.8
2020.2298876775958,0.7
2020.2436475409831,0.7
2020.3005464480875,0.71
2020.3332574316937,0.76
2020.3417235792353,0.69
2020.3579329781417,0.73
2020.3851699999996,0.66
2020.4097127322402,0.71
2020.431494754098,0.74
2020.4587507650276,0.69
2020.4751328142077,0.74
2020.4776971311476,0.72
2020.4804236885248,0.73
2020.483181530055,0.73
2020.485891010929,0.85
2020.4860257377054,0.73
2020.4886156557372,0.86
2020.4913592896173,0.87
2020.4940858469943,0.86
2020.4968180874314,0.85
2020.4995522131148,0.85
2020.502280655738,0.88
2020.5050053005464,0.88
2020.5077375409835,0.87
2020.5104640983604,0.85
2020.5132020218578,0.88
2020.513329153005,0.78
2020.5159285792347,0.86
2020.5186703005459,0.87
2020.5214025409832,0.88
2020.5241366939892,0.86
2020.5268689344264,0.86
2020.5323334153006,0.86
2020.5488293169403,0.74
2020.6071360928956,1.1
